season,round,circuit_name,country,location,date,driver_code,driver_number,team,grid_position,position,points,status,laps_completed,air_temp,track_temp,rain_probability
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,47,47,Haas F1 Team,15.0,14.0,0.0,+1 Lap,69.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,3,3,McLaren,9.0,15.0,0.0,+1 Lap,69.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,20,20,Haas F1 Team,13.0,16.0,0.0,+1 Lap,69.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,23,23,Williams,17.0,17.0,0.0,+1 Lap,69.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,6,6,Williams,19.0,18.0,0.0,+1 Lap,69.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,22,22,AlphaTauri,16.0,19.0,0.0,+2 Laps,68.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,13,Hungarian Grand Prix,Hungary,Budapest,2022-07-31,77,77,Alfa Romeo,8.0,20.0,0.0,Power Unit,65.0,18.559880239520957,26.720958083832333,0.2754491017964072
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,1,1,Red Bull Racing,14.0,1.0,26.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,11,11,Red Bull Racing,2.0,2.0,18.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,55,55,Ferrari,1.0,3.0,15.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,63,63,Mercedes,5.0,4.0,12.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,14,14,Alpine,3.0,5.0,10.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,16,16,Ferrari,15.0,6.0,8.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,31,31,Alpine,16.0,7.0,6.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,5,5,Aston Martin,10.0,8.0,4.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,10,10,AlphaTauri,0.0,9.0,2.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,23,23,Williams,6.0,10.0,1.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,18,18,Aston Martin,9.0,11.0,0.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,4,4,McLaren,17.0,12.0,0.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,22,22,AlphaTauri,0.0,13.0,0.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,24,24,Alfa Romeo,18.0,14.0,0.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,3,3,McLaren,7.0,15.0,0.0,Finished,44.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,20,20,Haas F1 Team,12.0,16.0,0.0,+1 Lap,43.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,47,47,Haas F1 Team,19.0,17.0,0.0,+1 Lap,43.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,6,6,Williams,11.0,18.0,0.0,+1 Lap,43.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,77,77,Alfa Romeo,13.0,19.0,0.0,Accident,1.0,21.78717948717949,36.08397435897436,0.0
2022,14,Belgian Grand Prix,Belgium,Spa-Francorchamps,2022-08-28,44,44,Mercedes,4.0,20.0,0.0,Collision damage,0.0,21.78717948717949,36.08397435897436,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,1,1,Red Bull Racing,1.0,1.0,26.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,63,63,Mercedes,6.0,2.0,18.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,16,16,Ferrari,2.0,3.0,15.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,44,44,Mercedes,4.0,4.0,12.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,11,11,Red Bull Racing,5.0,5.0,10.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,14,14,Alpine,13.0,6.0,8.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,4,4,McLaren,7.0,7.0,6.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,55,55,Ferrari,3.0,8.0,4.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,31,31,Alpine,12.0,9.0,2.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,18,18,Aston Martin,10.0,10.0,1.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,10,10,AlphaTauri,11.0,11.0,0.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,23,23,Williams,15.0,12.0,0.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,47,47,Haas F1 Team,8.0,13.0,0.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,5,5,Aston Martin,19.0,14.0,0.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,20,20,Haas F1 Team,18.0,15.0,0.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,24,24,Alfa Romeo,14.0,16.0,0.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,3,3,McLaren,17.0,17.0,0.0,Finished,72.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,6,6,Williams,20.0,18.0,0.0,+1 Lap,71.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,77,77,Alfa Romeo,16.0,19.0,0.0,Engine,53.0,22.73006134969325,33.44601226993865,0.0
2022,15,Dutch Grand Prix,Netherlands,Zandvoort,2022-09-04,22,22,AlphaTauri,9.0,20.0,0.0,Differential,43.0,22.73006134969325,33.44601226993865,0.0
